Segment_ID,Mode,Text,Word_Count
484,auto,rang rdzas thig le mkhar phebs nas// sangs rgyas byang chub sems dpa' mchod// d+hU pa dzaH/ pun+pe hU~M/ dA+e ba baM/ g+haN+De ho/ lA s+ye hU~M/ mA me trAM/,30
485,allo,gIr ti,2
486,auto,hrIH/ nir ti a/ pU dza ya pU,8
487,allo,dza me g+ha sa mu da s+pha,7
490,auto,ra Na sa ma ye swA hA/ rang dang slob ma'i lce yi ni// thig le dkar dmar bza' bar bya// dngos grub yum gyi mkha' nas blang// byang sems thig le gsang dbang bskur// bsgrub pa chen po'i rim pa'o// bde ba mchog bde bde bral che// lhan cig skyes dga' nyams su blangs// zung 'jug sku ni,59
493,allo,thob gyur pa// yab yum 'du 'bral med par gnas// 'dod chags bde ba spang ba ni// zung 'jug sku yang spang ba yin// 'dod chags ye shes chen po 'thob// thabs lam yon tan ldan pa yis// rig 'dzin dngos grub 'thob pa ni// tshe 'di nyi zla dag dang mnyam// mkha' spyod gnas su gshegs gyur pa// mkha' 'gro'i gtso mchog he ru ku// rje btsun dbang phyug chen po 'gyur// 'dod chags kyi lam yongs su rdzogs pa zhes bya ba'i ting nge 'dzin to/ phrag,89
498,auto,dog bzhi dang rgyu lam 'bras// skyon dang yon tan rnams kyis bshad// rang nyid zhen pa ngan pa nyid// gzhan rnams shong bar ma gyur pa// gzhan smod rang gi che,32
503,allo,ba ni// phrag dog 'byung ba'i gzhi yin no// rang sems kun nas,13
506,auto,mi shor bas// sems las,5
507,allo,phrag dog,2
508,auto,'byung ba'i rgyu// shan 'byed pa dang la bzla bas// lta ngan thams cad,14
511,allo,spang bar,2
512,auto,bya// yid ni so sor rtog pa yis// shes rab kyis ni chos rnams kun// ma 'dres so sor shan yang 'byed// 'khor,23
513,allo,ba phyal ba,3
514,auto,rgyang 'phen,2
515,allo,gnyis// mu,2
516,auto,stegs rtag pa chad pa gnyis// nyan thos bden pa rnam pa bzhi// rang rgyal rten 'brel bcu gnyis dang// dbu ma kun rdzob don dam dang// kri ya lha rigs gsum gsum dang// u ba ya ni rigs bzhi dang// yo ga de kho na nyid bzhi// ma hA bzhi dang khro bo dang// a nu yab yum bde chen sras// rdzogs chen thig le nyag gcig rnams// ma 'dres gzha' tshon skar ltar gsal// yongs su rdzogs par la bzla na// 'khor dang mya ngan 'das pa'i chos// ma lus rang sems nyid la rdzogs// sems las log na chos med pas// chos sku snang ba 'khrul ba gsum// sems nyid ye nas rdzogs sangs rgyas// rnal 'byor sangs rgyas thob 'dod na// rang gi sems las btsal bar bya// rang sems nyid las ma gtogs pa// sangs rgyas gzhan nas thob 'dod na// bya long nam mkha'i mtha' 'tshol 'dra// de phyir rang sems chos skur ltos// rang sems ye,163
521,allo,nas sangs rgyas pa//,4
524,auto,rgyas par ma shes ma rig pa// dmus long nam mkha' spar mos 'dzin// ye nas rdzogs sangs rgyas shes na// dri med gser bzo'i rgyan dang,27
527,allo,mtshungs// sku,2
528,auto,gsum dbyer med thig le gcig/ bsam brjod bral bas chos skur gnas// 'khor 'das dbyer med de kho na// phrag dog don ni ma rtogs na// so sor rtog pa'i shes rab kyis//,34
531,allo,chos rnams ma,3
532,auto,'dres 'byed,2
533,allo,mi shes// mi dmigs pa yi shes rab kyis// chos rnams,11
536,auto,yongs su,2
537,allo,rdzogs mi shes// ma 'dres yongs rdzogs ma shes nas// gnyis 'dzin mtha' las grol mi 'gyur//,17
538,auto,gzung 'dzin,2
539,allo,mdud pa 'khrol mi srid// 'khor ba'i chu bo mi sgrol bas//,12
542,auto,khams gsum,2
543,allo,grong khyer 'khyams pa yin// theg pa che chung khyad par dang// gzung 'dzin gnyis snang thams cad dang//,19
548,auto,lta ngan gzhan pa ma lus rnams// thams cad shes par 'gyur ba'o// kun la phrag dog pa'i ting nge 'dzin to// dbang chen bde gshegs 'dus pa rngog ma leb rgan gyi rgyud las/ dug lnga lam du slong ba'i le'u ste bzhi pa'o//// de nas bde gshegs rgyal ba yis// 'gro ba'i don du 'di gsungs so// kun nas nyon mongs 'khor ba'i chos// rnam byang mya ngan 'das par,72
565,allo,snang// yid 'jug bsam pa'i gzugs can 'dis// 'khor 'das bya ba ma lus bsgrub// yid ni rang bzhin ji lta bar// shes bar 'dod na rgyud 'di nyon// de skad rdo rje 'chang gis gsungs// rigs gnyis lung gi rgyud pas na//,43
566,auto,pad+ma dbang gi bka' stsal to// rgyud 'di shes par 'dod pa yis// lus ngag yid gsum btud de nyon// mo ha ka dang,24
569,allo,dwe Sha ka/ mA,4
570,auto,na ka dang rA ga can// mat+sa t+ya iraShA ka// kun nas nyon mongs 'khor ba'i chos// thams cad 'di las byung bas na// 'di don yid la dril te rtog/ gti mug byal song rnam mang po// phyi yi rgya mtsho'i kha na gnas// zhe sdang dmyal khams bco brgyad po// rdo rje gdan 'og tsha grang gnas// nga rgyal lha yi 'jig rten rnams// ri rab phyir rtse nam mkhar gnas// phrag dog lha ma yin gyi gnas// ri rab khong seng dag na gnas// ser sna dmyal ba yi dwags gnas// grong khyer ser skya dag na gnas// gling bzhi'i mi rnams 'dod chags can// rab 'bring thams cad dbang po rno// gti,116
579,allo,mug rtag pa rnam par snang// stug po,8
582,auto,bkod par sa,3
583,allo,bcur gnas// rdo rje,4
584,auto,mi bskyod zhe sdang,4
585,allo,las// rdo rje 'chang du rnam par snang// nga rgyal rin chen 'byung ba nyid// rdo rje nyi ma dkon mchog dpal// 'dod chags snang ba mtha' yas nyid// tshe dpag med pa snang bar mdzad// phrag dog don yod grub pa'i sku// gdon mi za ba rta mchog nyid// nang sems nam mkha' lta bu 'di// glo bur,59
590,auto,sprin rnams 'byung ba yang//,5
591,allo,bde gshegs sangs rgyas rnam snang las// sku yi bde chen byung,12
596,auto,bar 'gyur//,2
597,allo,gsum mchog snang mtha' tshe dpag med// tshogs chen yongs 'dus 'byung bar 'gyur// thugs mchog mi bskyod rdo rje 'chang// pad+ma gsang bar 'byung bar 'gyur// yon tan,29
598,auto,rin 'byung tshe,3
599,allo,dpag med// rin chen rta mchog 'byung bar 'gyur// phrin,10
600,auto,las rta mchog don,4
601,allo,yon grub// phrin,3
602,auto,las rta mchog 'byung bar 'gyur// sku dang gsung dang thugs yon tan// bde gshegs,15
605,allo,'dus pa'i rta,3
606,auto,mchog 'byung// ma lus,4
607,allo,lus pa med,3
608,auto,pa yi//,2
609,allo,pad+ma dbang chen mtha' yas spro// 'khor bar snang ba'i,10
612,auto,chos rnams kun// mya ngan 'das par gtan la 'bebs// rnam byang mya ngan 'das par snang// las sgrib med par ye sangs rgyas// 'khor ba dang mya ngan las 'das par gtan la pheb pa'i ting nge 'dzin to// 'di dag rang gi sems snang ba//,47
615,allo,gti mug,2
616,auto,can la snang ba yang// klu dang gnyan dang sa bdag la//,12
619,allo,gti mug blo yi ngan gtad do// zhe sdang,9
620,auto,can la snang ba yang//,5
621,allo,srog mthu dag,3
622,auto,tu snang ba'o// 'dod chags can la snang ba yang// dbang du sdud par snang ba'o// nga rgyal can la snang ba yang// thog dang sor bar snang ba'o// phrag dog can la snang ba yang// sngags pa nang 'gras phyir bzlog snang// thun mong dngos grub las tshogs rnams// bskyed rim rdzogs rim 'brel ba yang// thams cad 'di las 'byung ba yin//,64
627,allo,yid kyi rnam shes kun khyab bo// gang bsam snang ba yid bzhin no// ma rtogs 'khor bar snang ba yang// yid kyis bskyed nas snang bar,27
642,auto,zad// rtogs pa'i,3
643,allo,mya ngan 'das pa yang//,5
644,auto,rang gis rang rtogs nyid du zad// 'khor bar,9
649,allo,snang ba ma,3
650,auto,rig pa//,2
651,allo,sangs rgyas nyid,3
652,auto,du ma shes 'khrul// snod dang,6
655,allo,bcud du snang ba,4
656,auto,yang// snang zhen,3
657,allo,gnyis su snang bar zad// 'das pa snang ba'i rnal 'byor la// rang sems chos skur shes gyur pa// sku dang ye shes bsam mi khyab// yid bzhin nor bu lta bur snang// sems can yid kyi rnam shes can// 'di la dran pa sna tshogs 'char// yum gyi tshogs la 'jug 'gyur pas// yid dang chos su 'dres gyur pa// dbyings dang ye shes gzhan na med// nam mkha' nyi ma shar ba ltar// dbyer med stong gsal gang yin pa// sems nyid rang bzhin 'od gsal gnas// rnal 'byor lam la gnas gyur na// thos bsam bsgom,99
658,auto,pa'i shes rab kyis// dbang chen,6
659,allo,bde gshegs 'dus pa yi// dgongs pa sems,8
660,auto,la brtag par bya// zhes gsungs so// pad+ma dbang chen bde gshegs 'dus pa'i dgongs pa/ rta mgrin rngog ma le brgan gyi rgyud las/ kun nas nyon mongs pa 'khor ba'i chos dang rnam par byang ba mya ngan las 'das pa'i chos thams cad dug lngar 'dus pa ste le'u lnga pa'o//// de nas sangs rgyas thams cad kyi// sku gsung thugs yon phrin,66
663,allo,las rnams/ gcig tu rdzogs sangs rgyas,7
666,auto,pa yi/ bde gshegs,4
667,allo,thams cad,2
668,auto,spyir dril ba//,3
669,allo,dbang chen pad+ma'i sku la gnas// sku ni rab tu,10
670,auto,bsgom gyur na// skye med,5
673,allo,chos sku zhi ba las// ye shes sgyu lus longs spyod rdzogs// thugs rje sprul pa'i skur shar ba// de yi zhugs gnas,23
674,auto,gzhal yas gnas// lha nyid rang sems bde ba yi// cha shas dum bur gnas pa las// 'byung chen lnga las skur grub pa// gcig las sku gsung thugs yon las// ma lus rdzogs par snang ba las// dbab drang bstim dang mchod 'bul bzlas// bstod nas 'dod don bcol bar bya// chos rnams gdod nas ma bskyed pas// rgyu rkyen bral ba'i byang chub sems// mtshan ma'i dngos por ma grub pa// ye nas chos sku chen por gnas// chos dbyings,82
679,allo,spros med nam mkha' las// ye shes nyi ma rang shar ba// cis kyang ma bsgribs 'od gsal ba// ye shes sgyu lus longs,24
682,auto,skur bsgom//,2
683,allo,sems can kun gyi sems,5
684,auto,nyid ni// sangs rgyas,4
687,allo,kun gyi thugs yin pas// rtsa ba yid kyi rnam shes nyid//,12
688,auto,yi ge sprul pa'i sku ru bsgom// chos rnams stong gsal nam mkha' nyid// chos dbyings,16
691,allo,yum gyi b+ha ga las// thams cad 'degs,8
692,auto,pa'i stobs po che//,4
695,allo,rlung nag 'tshubs,3
696,auto,mar 'khyil ba snang// chu nyid khrag las grub pa yi// rgya mtsho zab cing rgya yang che// ri rab rus ba las grub pa'i// steng na,27
699,allo,dur khrod brgya gnas pa//,5
702,auto,snod bcud zad mdzad dbyings su thim// bskal ba'i me ni ye shes 'bar// ye shes lnga yi gzhal yas khang// ma skyes lhun gyis grub pa'i gnas// dur,29
711,allo,khrod brgyad kyis rab mdzes,5
712,auto,pa// bde gshegs dus gsum sangs rgyas gnas// lhun grub yid bzhin gnas kyi mchog/ chos dbyings ma,18
715,allo,gtogs gnas gzhan,3
716,auto,med// 'dzin pa'i sems dang gzung ba'i yul// thabs dang,10
719,allo,shes rab,2
720,auto,skyon dang bral// thams,4
721,allo,cad dngos por blta,4
722,auto,bas na// nga,3
723,allo,yi sems ni,3
724,auto,yi ger shar// dngos po mtshan mar 'dzin pas na// thugs kyi phyag mtshan lta bur byung// kha dog dbyibs legs kun yid 'ong// dbu gsum phyag drug zhabs,29
729,allo,bzhir snang// ye shes dri med g.yas ni dkar// pad+ma chags med dbus ni dmar// las mdzad g.yon,18
736,auto,pa ljang,2
737,allo,ba nyid// kha T+wAM ga ni lha yi sku// shes rab ral,12
740,auto,gris ma,2
741,allo,lus gcod// rnge'u chung sgra yis rmad byung sgrogs// dbyings kyi gzhu la ye shes mda'// nyon mongs tha ba,20
748,auto,'bigs pa'i mdung// rgyud drug 'khor ba,7
749,allo,'ching ba'i,2
750,auto,zhags// tshad med bsdu ba rdzu 'phrul gyi// zhabs bzhi thabs dang shes rab bzhugs// sku ni mthing nag dbyug tho dang// sdigs mdzub zhags pa,26
757,allo,bsnams pa'o// gsung dmar rdo rje,6
760,auto,lcags kyu dang// sprul gyi zhags pa 'dzin,8
763,allo,pa'o// thugs ni mthing nag rdo,6
764,auto,rje dang// thod,3
765,allo,pa phyag bsnams dkrug pa'o// yon tan che mchog sa nu gser// rdo,13
772,auto,rje dril,2
773,allo,bu bsnams pa nyid// phrin las ljang nag rdo rje dang// sdigs mdzub,13
776,auto,bskal pa'i me dpung 'bar// dbu yi rta mgo,9
779,allo,phrin las bzhi// sku,4
780,auto,gsung thugs,2
781,allo,kyi khyung,2
782,auto,gsum rdzogs// 'dod,3
783,allo,pa'i khro mo ral,4
784,auto,gcig ma// rdo rje thod pa g.yon nas 'khril// thabs dang shes rab las byung ba'i// byi la bu shud la sogs pa/ lcags kyus 'dren cing phur bus 'debs// dkyil 'khor lha rnams gsal bar bya'o// A+oM pan+mAn+ta kr-i ta hrI ta ha hU~M phaTaH/ A+oM ya mAn+ta kr-i ta hU~M/ A+oM badzra he ru ka hU~M/ A+oM shrI he ru ka dzA la raM hU~M/ A+oM badzra kI li kI la ya hU~M/ oM e ka dza ti hU~M/ A+oM badzra pa tsa la mu kha hU~M/ A+oM badzra bak+Sha ti mu kha hU~M/ A+oM hU~M/ A+oM trAM/ A+oM hrIH/ A+oM hA/ ji ltar mi dbang chos mthun par// dang por snyan gsan dbab par bya// dbyings nas bzhengs su gsol ba dang// spyan drang brtan par bzhugs pa dang// phyag 'tshal mchod par rol nas ni// rnal 'byor bzlas pa bya ba,145
789,allo,yang// spro bsdu rdo rje'i bzlas pa'o// sa ni brtan zug chu ni 'bab// me 'bar rlung 'thor nam mkhar,20
792,auto,stong// zhi ba rgyas pa dbang drag lhun// dang por dmigs pa brtan pa yis// bsgom pa zab mo rab tu bya// chu bo rgyun gyi rnal 'byor pa// glal dang sprid btab,33
797,allo,khar mi gcad// gsal la,5
798,auto,'bar ba'i sgron ma yis// gnyid 'thibs rmugs pa,9
799,allo,med par bya// 'byung,4
802,auto,chen 'thor rlung drag po yis// dgra bgegs nad rnams gtor bar bya// nad dang gdon dang bag chags sgrib// nam mkha'i sprin,23
803,allo,bzhin dengs,2
804,auto,par bya// sngags kyi yi ge nyal nas dkar// zhi bar 'dod na ShIn+taM gdags// sngags rnams langs par gyur na rgyas// mjug tu puSh+tiM gdags par bya// 'khor bar gyur na dbang du ste// pa shang ku rus,39
809,allo,mdzes par spras// 'khrugs pa drag po nyid yin,9
812,auto,pas// a b+hi,3
813,allo,tsar+Ya'i rgyan gyis mdzes// lhun grub,6
816,auto,ma bcos ye nas gnas// A+oM pad+ma krod+ha krod+hI shwarI,10
819,allo,badzra kI la ya/ ma hA yak+Sha/,7
824,auto,karma raM raM hU~M,4
825,allo,phaT/ dz+wa la,3
826,auto,raM hU~M phaT/ khams gsum gnas,6
827,allo,pa'i sems can rnams// ma lus rlung dang sems la brten// ji ltar gnas bzhin bzlas pa yang// rnal 'byor can la dgos pas 'bad// 'dod,26
832,auto,dang gzugs,2
833,allo,dang gzugs med pa// rlung dang sems du,8
836,auto,'dres nas,2
837,allo,gnas// pho dang mo dang ma ning,7
838,auto,dang// thod,2
839,allo,rgal rlung la bskyor bar bya// zag bcas 'khor ba zag med 'dam// sems can lha srin sangs rgyas nyid//,20
844,auto,bag chags rlung dang las,5
845,allo,kyi rlung// ye,3
846,auto,shes rlung,2
847,allo,las thams cad,3
848,auto,'byung// rlung gi rta la sems kyi mi// zhon nas tshogs pa gcig pa dang// chu dang 'o ma 'dres pa dang// rnal 'byor rtog can sgraul bar bya// phyi rol snang ba thams cad,35
861,allo,kun// sems,2
862,auto,las byung ba yin pas na//,6
865,allo,nang du sems la bsdu bar bya// mi smra ba yi yi ge A+oM// nang gi sems nyid snang ba ni// phyi yi yul la 'jug pas na// yul gyi bdud rtsi bstan pa'i phyir// drag po khros pa'i khro bo hU~M// yul sems gnyis su snang ba yang// blo dang dngos po,53
870,auto,bsres pas na// gnyis su med par snang bar bya// skye med a ni khong na gnas// ma bcos don gyi rnal ma la// rig pa'i blo yis sbyor 'dod na// sku dang gsung dang thugs bsgrub pa'i// rgyud,39
871,allo,la dad pa rab tu bskyed// ces gsungs so// dbang chen bde gshegs spyi dril rngog ma,17
872,auto,le brgan gyi rgyud las/ sku bskyed pa ste le'u drug pa'o////,12
875,allo,de nas,2
876,auto,bcom ldan 'das kyis 'di gsungs so// rang sems snang ba nyams drug las// lus la rtags drug khro bo'i sku// des mtshon phyi rol rgyan drug 'char// yon tan mngon shes,32
879,allo,drug dang ldan// nyi shu rtsa bzhi rdzogs par gnas// 'di ltar gang gis shes nas grol// sku gsung phrin las mdzad pa'i zhal// phyag drug 'gro drug pha rol drug/ zhabs ni tshad me rdzu 'phrul ston// glang chen zhing lpags gos,43
886,auto,su gyon// thod pa sbrul dang rgyu mas mtshan// thal ba zhags dang rak+ta btab// rtags rnams don du rdzogs par byed// bcom ldan rta mchog ye shes lnga// thabs chen gar dgu lus la rdzogs// yum chen ral gcig chos kyi dbyings// shes rab skye ba med par sbyor// ma 'gags sprul sku gnyis su snang// sku gsum ye shes lngar 'grub gnas// zhes gsungs so// dbang chen bde gshegs spyi dril rngog ma leb rgan gyi rgyud las/ sku rgyan rnam dag gi le'u ste bdun pa'o//// de nas dbang chen rta yi,95
899,allo,mchog/ rtogs,2
900,auto,pa blta ba'i gtor,4
903,allo,ma 'di// rgya che ba yi rtogs pas bcad// de nyid nyams su lon par bya// 'byung lnga bum gyi,20
906,auto,gtor dbang mkha'// shes pas ma zin dus bzhi'i rdzas// rigs drug ye nas mgron gyi lha// rang bzhin lha zhes tshims pa'i mchog/ chos can mtshan mar snang ba kun// ye nas chos nyid mtshan ma med// chos can chos nyid dbyer med pas// rnal 'byor dbang phyug yi dam lha// lta ba 'di la gang gnas pa'i// rnal 'byor dbang phyug chen po rnams// ye nas snang srid snod dang bcud// lta ba'i gtor ma chen por gnas// mtshan ma las kyi gtor ma yang// phyi nang gsang ba de kho na// zan dang khur ba bu ram dang// sran ma bcos pa lta bu dang// 'bras dang gro dang til dkar dang// bra bo me tog ser,120
911,allo,por gnas// nas,3
912,auto,mar de bzhin me,4
913,allo,tog dang// til,3
914,auto,nag sran ma nag po dang// thams can lhun gyis grub,11
917,allo,gnas pas//,2
918,auto,thams cad rdzas su snang ba nyid// 'o ma zho dang mar du bcas// sbrang rtsi gser gyi mdog dang ldan// bu ram smug pos brgyan pa dang// ba dang 'bri gnag rdzas dang bcas// rigs kyi sems can kha dog las// 'byung ba gtor ma nyid du gnas// sems can ma lus sha khrag lus// klad pa rkang dang sha khrag dang// thams cad gtor mar gnas pa'o// de nyid ye nas kun gnas pa// sha lnga bdud rtsi chen po yang// mi sha glang po rta bya khyi// 'di dag kha zas chen po ste// rdzas su yang dag bsags te dbul// phyi snod nang bcud rdzas 'di kun// mtshan ma rdzas kyi gtor mar gnas// gsang sngags 'chang ba'i rnal 'byor bas// ye shes lha rnams rab mchod bya// rig,133
933,allo,pa byin,2
934,auto,rlabs gtor ma bshad// phyi nang gsang ba de kho,10
937,allo,na// 'thor,2
938,auto,byed rlung nag kun 'bud pas// spyod pa rlung g.yob me la brten// sreg byed bskal pa lta bu yi//,20
943,allo,ting 'dzin rlabs,3
944,auto,chen me ru 'bar// rab 'jigs thod pas 'degs pa ni// rnam gsum 'bar ba brjid pa'i steng// lhan d+ha 'khor yug mdzes la che// pad+ma 'dab ma bzhi dbus 'bar//,31
945,allo,rdzas ni 'dod yon rnam pa drug/,7
946,auto,gzugs dang sgra dang dri dang,6
949,allo,ro// reg bya,3
950,auto,chos su,2
951,allo,snang ba,2
952,auto,yang// ye nas,3
953,allo,kun la,2
954,auto,khyab pa'o// A+oM ba liM ta te dzo,8
959,allo,ba liM ta ba la,5
960,auto,ba te g+hu h+ya sa ma ya swA hA/ b+h+rUM las byung ba'i gzhal yas khang// rab mdzes sangs rgyas bzhugs pa'i gnas// 'byung lnga'i snod ni kun gyi gnas// sangs rgyas,32
963,allo,rnams kyi,2
964,auto,zhing khams yin// bcud ni 'gro ba ma lus pa// rang,11
967,allo,bzhin lhun gyis grub pa nas// ye,7
972,auto,nas rgyal ba'i dkyil 'khor nyid// de las ma gtogs gzhan med pa'o// khyad par dpal gyi gtor ma 'di// rgyu mchog,22
975,allo,tshogs kyi 'khor lo mchod// bsnyen bsgrub rnam pa gang byed kyang// 'dzin pa'i gtor ma chen por bshad// b+h+rUM skyes lha yi khang pa la// rab tu mdzes pa'i rgyan ldan bsgom// gtor ma bde'u gtso bo thabs shes so// mtheb skyu 'khor tshogs sprul pa'i,47
982,auto,tshogs// yab yum ling+ka b+ha gar sbyar// dri med bdud rtsi byang chub sems// dpa' bo ro dang yang dag ldan// slob mar gtor mas dbang bskur bya// dus gsum bde gshegs rgyal ba'i sku// sku yi byin rlabs lus la zhugs// bde ba chen po'i dbang bskur bas// na tsha sdug bsngal sbyang du gsol// phyogs bcur bzhugs pa'i rgyal ba rnams// gsung gi byin rlabs ngag la zhugs// rmad byung gsung sgras dbang bskur bas// sgra skad kun la dbang bsgyur shog/ dus gsum phyogs bcu'i sangs rgyas rnams// thugs kyi byin rlabs sems la zhugs// skye shi med pa'i dbang bskur bas// sku gsum rtogs pa 'bar bar mdzod// A+oM sarba ta thA ga tA ya/ d+harma kA ya/ saM b+ho ga,125
987,allo,kA ya/,2
988,auto,nirmA Na kA ya/ la liM ta/ a b+hi Shiny+tsa a/ spyir na sangs rgyas rigs lnga yi// phrin las bsam gyis mi khyab kyang// gtor ma'i phrin las las rab mchog/ dpal gyi gtor ma skung na nyal// sha khrag gtor ma 'ben,44
993,allo,du bcam// zhal zas,4
994,auto,gtor ma bdud rtsir bsngo// sprul pa'i gtor ma yongs la khyab// dam tshig gtor ma bskyed par bya// gzhal yas lha yi dkyil 'khor tshogs// ye shes lha mo 'gugs par bya// lha dang 'dod yon rigs lnga'i chu// gta' gtor rgyun gtor gtor dbang bskur// gnyis med gtor ma dbul bar bya// lha la lha thim dbul ba dang// dbyings la ye shes thim pa dang// ye shes la yang ye shes rol// chos nyid la yang chos nyid thim// bdud rtsi rang lus lha ru gsal// gtor ma gtang bar bya ba ni/ bsgrub pa gta' yi gtor ma yang// chos kyi dbyings su gtang ba dang// las,111
1001,allo,bzhi sbyin sreg,3
1002,auto,bya ba dang// mi zad longs spyod gter du sba// yun du gtor ma bsgrub byas nas// tshugs par bskyal nas gshegs pa dang// gtor snod mnan la bro yis sbyang// gtor ma'i las rnams rdzogs par bya// sha khrag dmar las bsgrub pa ni// gang la bsrung na gnyer du gtad// sdang gnod kun la zor du 'phang// thams cad ma lus gnan par bya// sprul pa gang la gda' 'dod par// 'das dang 'jig rten yongs la bsdo// tshad med thugs rje'i gtor ma 'di// yid bzhin nor bu rin po che// dbang gi rgyal po chen po las// trAM las 'dod pa'i yon tan 'byung// trAM rat+na dre lo kya// maitri ka ru Na// su kha sa ma ye/ a nr-i su tri pre du,128
1003,allo,ba ling,2
1004,auto,ta kha kha khA hi khA hi/ zhes sku'i mchod pa gtor ma'i ting nge 'dzin to// de nas rta mchog rta mgrin la// don dam rang bzhin rak+ta ni// 'khor 'das kun la khyab par gnas// chos dbyings mtshan ma'i spros pa bral// rnam par rtog pa'i blos ma bslad// rang bzhin ma bcos sar gnas pa// chos rnams 'byung ba'i gzhir grub ni// kun tu bzang mo yum gyi mkha'// dus gsum sangs rgyas kun bzhugs pa// bcos ldan de bzhin gshegs kun gyi// sku dang gsung thugs rdo rje snying// btsun mo'i b+ha ga'i nang na bzhugs// ma rtogs khams su sems can rnams// der gnas de las 'byung ba ni// gzhan min de las 'phrul ba'o// ma rtogs 'khrul ba'i rak+ta ni// kun rdzob snod dang bcud du shar// sa chu me rlung nam mkha' lnga// yum lnga'i rak+tar snang ba dang// 'byung ba lnga yi rak+ta 'dzag/ khrag zhun phyogs bzhi dbus lnga nas// yum gyi pad+ma rak+ta thig/ thams cad ma lus rak+tar snang// sems can kun la gnas pa yi// chags pa'i rak+ta'i rgya mtsho ni/ khrag gi chu yis gling bzhi 'degs// khrag gis gso byed ste ba'i bcud// khrag gis kun ngoms srog bcud 'dzin// mtshan ma rdzas kyi rak+ta ni// byin brlab lha la dbul bar bya// phyi yi rak+ta mtshal la sogs// 'byung ba dmar por snang ba dang// nang gi rak+ta sems can kun// sna tshogs pa yi khrag rnams sbyar// gsang ba'i rak+ta chen po ni// 'bras bu lnga bsgral bud med khrag/ de kho na nyid chos kyi dbyings// mthar 'dzin lta ngan brlag par mdzad// sgrub pa'i rnal 'byor ming sring rnams// rak+ta rtogs par gyur nas shom// rnal 'byor dbang phyug chen po yis// rak+ta bskyed cing spro ba yang// b+han+d+ha pad+ma'i zhal bu nang// pad+ma rak+ta sna tshogs khrag/ bdud rtsi chu yi dpa' bor sbyar// ma dang mkha' 'gro 'du ba'i rdzas// lhar gsal thugs las yi ge ram// rak+ta'i rgya mtsho rba rlabs 'khrugs// rak+ta mU la ka dz+wa la maN+Da la hU~M/ khams gsum snod bcud rak+ta dgug/ raM las spro bar bya ba'i 'od// mchod pa phul,358
1009,allo,nas thugs dam bskul// sdod bcud rak+ta kun bsdus thim// rba rlabs,12
1014,auto,'phyo ba dmar la 'khrugs// rak+ta raM s+pha ra Na phaT/ rak+ta khaM saM ha ra Na hU~M/ don rtags ldan pa'i rak+ta dbul// 'khor yug snod kyi gzhal yas na// khrag,32
1023,allo,mtsho dmar nag 'khyil ba'i bcud// rkang,7
1024,auto,chen rdo rje rtse lnga'i skyogs// dang po snang srid rak+tas khengs// gnyis pa rag gi snod du 'dus// gsum pa,21
1025,allo,rba rlabs,2
1026,auto,'khrugs pa'o// khaM raM stong,5
1027,allo,khams rak+tas khengs// khaM raM sangs rgyas,7
1028,auto,mkha' 'gros gsol// kha raM,5
1031,allo,mchod mnyes,2
1032,auto,dngos grub ster//,3
1033,allo,bdud rtsi sman dang bsres,5
1034,auto,pa dbul// rak+ta dz+wa la mU la ka kha raM khA hi/ don rtogs rak+tas kun sangs rgyas// rigs,19
1035,allo,lnga rgyal ba yab dang yum// ye shes lnga,9
1036,auto,po lhan,2
1037,allo,cig skyes// gnyis med chos,5
1038,auto,kyi dbyings,2
1039,allo,na bzhugs// gsung rak+ta'i mchod pa'i,6
1040,auto,ting nge 'dzin to// de nas dbang mchog rgyal,9
1041,allo,po yis// lta ba rang gnas,6
1044,auto,bdud rtsi,2
1045,allo,gsungs// lus khams bdud rtsi chen po lnga// phung,9
1048,auto,po lnga yi rgyal ba mchod// bsgom pa nyams blang bdud rtsi blang// ched kyi dam tshig bdud rtsi bsgom// stong pa'i ngang las las kyi lha// ljang nag rdo rje,31
1055,allo,rgya gram,2
1056,auto,bsnams// g.yo ba'i,3
1057,allo,rlung dang 'bar ba'i me// thod pa'i,7
1060,auto,steng na b+han+d+ha'i snod// nyi ma zla ba'i kha bcad pa'i// nam mkha' rdo rje rtse lnga bsgom// gsung gi cho ga bya ba ni// dpa' bo 'bru lnga'i yig 'bru las// thugs kyi phyag mtshan rnam lngar 'gyur// rgyal ba rigs lnga'i lha sku bsgom// ye ges bdud rtsi dgug par bya// rta yi rgyal po'i phyag rgya bcas// lu gu rgyud kyi phreng thag bzung// 'od 'phros 'og min sku lnga gnyis// nam mkhar spyan drangs 'od du zhu// ye shes bdud rtsi chen por dgug/ na ba'i sman la 'chi ba'i gsos// oM AHhU~M/ sarba pany+tsa ma mr-i ta hU~M hrIHtha/ gnyis su med pa'i bdud rtsi las// rnal 'byor pa yi sor mo lnga// ye nas rigs lngar gnas pas gtor// rnal 'byor pa'i chag nyams skong// sgrub pa po yi bar,136
1065,allo,gcod sel//,2
1066,auto,bsgrub pa'i gnas,3
1067,allo,khang bkra shis mdzad// mched,5
1070,auto,lcam lta ba yo ba srong// ma dang mkha' 'gro sangs rgyas mnyes// dam nyams dam sri,17
1073,allo,bgegs mtshams,2
